BUNDESAMT FUER LANDESTOPOGRAFIE SWISSTOPO - DREIECKSVERMASCHUNG CHENyx06
FUER DIE KOORDINATENTRANSFORMATION LV03 <-> LV95 UEBER FINITE ELEMENTE
DREIECKSVERMASCHUNGSDEFINITION:                 STAND DER NACHFUERUNG:  03.2007
GE0044 12811170       12819040       12819340       2006
GE0045 12811170       12819340       12819950       2006
GE0046 12811170       12819950       12819036       2006
GE0047 12811170       12819036       12819970       2006
GE0048 12811170       12819970       12819002       2006
GE0049 12811170       12819002       12819037       2006
GE0050 12811170       12819037       12819350       2006
GE0051 12811170       12819350       12819042       2006
GE0052 12811170       12819042       12819990       2006
GE0053 12811170       12819990       12819039       2006
GE0054 12811170       12819039       12819041       2006
GE0055 12811170       12819041       12819038       2006
GE0056 12811170       12819038       12819110       2006
GE0057 12811170       12819110       12819980       2006
GE0058 12811170       12819980       12819001       2006
GE0059 12811170       12819001       12819120       2006
GE0060 12811170       12819120       12819130       2006
GE0061 12811170       12819130       12819005       2006
GE0062 12811170       12819005       12819043       2006
GE0063 12811170       12819043       12819140       2006
GE0064 12811170       12819140       12819003       2006
GE0065 12811170       12819003       12819004       2006
GE0066 12811170       12819004       12819007       2006
GE0067 12811170       12819007       12819006       2006
GE0068 12811170       12819006       12819150       2006
GE0069 12811170       12819150       12819160       2006
GE0070 12811170       12819160       12819050       2006
GE0071 12819050       12819160       12819170       2006
GE0072 12819050       12819170       12819180       2006
GE0073 12819050       12819180       12819011       2006
GE0074 12819050       12819011       12819009       2006
GE0075 12819050       12819009       12819190       2006
GE0076 12819050       12819190       12819012       2006
GE0077 12819050       12819012       12819008       2006
GE0078 12819050       12819008       12819200       2006
GE0079 12819050       12819200       12819490       2006
GE0080 12819050       12819490       12819210       2006
GE0081 12819050       12819210       12819220       2006
GE0082 12819050       12819220       12819860       2006
GE0083 12819050       12819860       12819870       2006
GE0084 12819050       12819870       12819850       2006
GE0085 12819050       12819850       12819840       2006
GE0086 12819050       12819840       12819830       2006
GE0087 12819050       12819830       12819820       2006
GE0088 12819050       12819820       12819810       2006
GE0089 12819050       12819810       12819070       2006
GE0090 12819070       12819810       12819800       2006
GE0091 12819070       12819800       12819790       2006
GE0092 12819070       12819790       12819750       2006
GE0093 12819070       12819750       12819230       2006
GE0094 12819070       12819230       12819740       2006
GE0095 12819070       12819740       12819730       2006
GE0096 12819070       12819730       12819720       2006
GE0097 12819070       12819720       12819710       2006
GE0098 12819070       12819710       12819760       2006
GE0099 12819070       12819760       12819700       2006
GE0100 12819070       12819700       12819690       2006
GE0101 12819070       12819690       12819680       2006
GE0102 12819070       12819680       12819670       2006
GE0103 12819070       12819670       12819660       2006
GE0104 12819070       12819660       12819650       2006
GE0105 12819070       12819650       12819640       2006
GE0106 12819070       12819640       12819630       2006
GE0107 12819070       12819630       12819620       2006
GE0108 12819070       12819620       12819610       2006
GE0109 12819070       12819610       12819240       2006
GE0110 12819070       12819240       12819480       2006
GE0111 12819070       12819480       12819600       2006
GE0112 12819070       12819600       12819590       2006
GE0113 12819070       12819590       12819580       2006
GE0114 12819070       12819580       12819560       2006
GE0115 12819070       12819560       12819550       2006
GE0116 12819070       12819550       12819540       2006
GE0117 12819070       12819540       12819530       2006
GE0118 12810080       12819070       12819530       2006
GE0119 12810080       12819530       12819520       2006
GE0120 12810080       12819520       12819510       2006
GE0121 12810080       12819510       12819570       2006
GE0122 12810080       12819570       12819250       2006
GE0123 12810080       12819250       12819500       2006
GE0124 12810080       12819500       12819290       2006
GE0125 12810080       12819290       12819770       2006
GE0126 12810080       12819770       12819780       2006
GE0127 12810080       12819780       12810060       2006
GE0128 13003340       13009110       13011000       2006
GE0129 13008520       13011000       13010660       2006
GE0130 13011000       13011860       13010660       2006
GE0131 13011000       13019040       13011860       2006
GE0132 13005510       13005560       13006470       2006
GE0133 13003150       13004120       13009120       2006
GE0134 13003150       13004200       13004120       2006
GE0135 13003150       13004310       13004200       2006
GE0136 13004200       13005340       13005260       2006
GE0137 13004120       13004200       13005260       2006
GE0138 13005260       13005340       13006150       2006
GE0139 13005340       13006240       13006150       2006
GE0140 13005130       13005260       13006150       2006
GE0141 12809010       13009120       13004120       2006
GE0142 13011650       13019030       13010340       2006
GE0143 13011780       13011860       13012460       2006
GE0144 13011860       13019040       13012460       2006
GE0145 13012460       13019040       13013400       2006
GE0146 13011780       13012460       13019020       2006
GE0147 13012460       13013400       13019020       2006
GE0148 13011650       13011780       13019020       2006
GE0149 13012081       13019010       13019070       2006
GE0150 13011260       13019010       13012081       2006
GE0151 13013250       13013400       13014230       2006
GE0152 13013400       13019040       13014230       2006
GE0153 13008120       13008200       13010160       2006
GE0154 13011260       13012081       13013150       2006
GE0155 13013150       13013250       13014230       2006
GE0156 13013150       13014230       13014150       2006
GE0157 13014150       13014230       13015090       2006
GE0158 13013150       13014150       13014030       2006
GE0159 12815250       12815260       13015020       2006
GE0160 12815250       13015020       13016040       2006
GE0161 12817580       13016040       13016120       2006
GE0162 12817580       13016120       13018030       2006
GE0163 12811532       12811000       13010010       2006
GE0164 12810261       13010010       12811000       2006
GE0165 12811532       12810261       12811000       2006
GE0166 12811360       12810261       12811532       2006
GE0167 12809010       12810261       12819000       2006
GE0168 12810000       12819000       12810261       2006
GE0169 12810000       12810261       12811360       2006
GE0170 12810000       12811360       12819060       2006
GE0171 12812520       12812595       12813270       2006
GE0172 12813270       12815260       12814070       2006
GE0173 12815030       12819090       12819044       2006
GE0174 12814070       12815100       12815030       2006
GE0175 12812420       12814070       12819046       2006
GE0176 12812420       12812520       12814070       2006
GE0177 12812520       12813270       12814070       2006
GE0178 12810000       12819060       12811170       2006
GE0179 12810000       12811170       12819050       2006
GE0180 12811170       12812420       12819080       2006
GE0181 12810080       12819050       12819070       2006
GE0182 12809010       12819000       12810080       2006
GE0183 12811170       12819080       12819040       2006
GE0184 12815030       12819020       12819090       2006
GE0185 12815030       12815100       12819020       2006
GE0186 12815250       12819090       12819020       2006
GE0187 12815100       12815250       12819020       2006
GE0188 12815100       12819030       12815250       2006
GE0189 12814070       12819030       12815100       2006
GE0190 12814070       12815260       12819030       2006
GE0191 12815250       12819030       12815260       2006
GE0192 12810261       13009220       13010010       2006
GE0193 12809010       13005060       13009160       2006
GE0194 13005130       13009160       13005060       2006
GE0195 13005130       13006150       13009160       2006
GE0196 13006150       13009180       13009160       2006
GE0197 13005130       13005060       13009240       2006
GE0198 12809010       13009240       13005060       2006
GE0199 13004120       13005260       13009240       2006
GE0200 12809010       13004120       13009240       2006
GE0201 13010110       13010160       13019060       2006
GE0202 13014230       13019140       13015090       2006
GE0203 13016120       13019140       13016150       2006
GE0204 13016120       13016150       13019150       2006
GE0205 13016120       13019150       13019200       2006
GE0206 13018030       13019200       13019150       2006
GE0207 13016120       13019200       13018030       2006
GE0208 13018030       13019150       13019040       2006
GE0209 13016150       13019040       13019150       2006
GE0210 13016150       13019140       13019040       2006
GE0211 13014230       13019040       13019140       2006
GE0212 13009000       13009120       13009110       2006
GE0213 13009000       13009110       13003340       2006
GE0214 13009000       13003340       13009010       2006
GE0215 13009010       13003340       13004470       2006
GE0216 13003340       13009080       13004470       2006
GE0217 13003340       13009090       13009080       2006
GE0218 13004510       13009080       13009090       2006
GE0219 13004470       13009080       13004510       2006
GE0220 13009010       13004470       13003220       2006
GE0221 13003220       13004470       13005560       2006
GE0222 13004510       13009090       13009410       2006
GE0223 13004510       13009410       13006470       2006
GE0224 13003340       13011000       13009090       2006
GE0225 13006470       13009410       13011000       2006
GE0226 13009090       13011000       13009410       2006
GE0227 13005510       13006470       13009320       2006
GE0228 13006470       13009310       13009320       2006
GE0229 13006470       13009290       13009310       2006
GE0230 13007570       13009310       13009290       2006
GE0231 13007570       13009260       13009020       2006
GE0232 13007570       13008440       13009260       2006
GE0233 13007570       13009300       13008440       2006
GE0234 13007570       13009290       13009300       2006
GE0235 13009290       13011000       13009300       2006
GE0236 13008520       13009300       13011000       2006
GE0237 13006470       13011000       13009290       2006
GE0238 13009020       13009030       13009270       2006
GE0239 13009030       13019270       13011650       2006
GE0240 13011780       13019190       13011860       2006
GE0241 13008440       13011860       13019190       2006
GE0242 13011650       13010340       13019430       2006
GE0243 13009030       13019430       13019280       2006
GE0244 13010340       13019280       13019430       2006
GE0245 13008200       13019280       13010340       2006
GE0246 13006240       13019280       13008200       2006
GE0247 13006240       13009020       13009270       2006
GE0248 13006240       13009400       13009020       2006
GE0249 13006150       13006240       13009370       2006
GE0250 13006150       13009370       13007130       2006
GE0251 13007130       13009370       13009430       2006
GE0252 13009350       13009430       13009420       2006
GE0253 13007130       13009430       13009350       2006
GE0254 13009370       13009420       13009430       2006
GE0255 13006240       13009420       13009370       2006
GE0256 13006240       13008200       13009420       2006
GE0257 13008120       13009420       13008200       2006
GE0258 13010160       13019250       13019060       2006
GE0259 13008200       13019250       13010160       2006
GE0260 13011260       13013150       13019230       2006
GE0261 13006150       13009360       13009180       2006
GE0262 13006150       13007130       13009360       2006
GE0263 13007130       13009180       13009360       2006
GE0264 13007130       13009150       13009180       2006
GE0265 13007130       13009220       13009150       2006
GE0266 13007130       13010010       13009220       2006
GE0267 13009200       13019260       13010010       2006
GE0268 13007130       13009200       13010010       2006
GE0269 13009200       13010160       13010110       2006
GE0270 13008120       13010160       13009200       2006
GE0271 13009200       13010110       13019260       2006
GE0272 13010010       13019260       13010110       2006
GE0273 13008120       13009350       13009420       2006
GE0274 13019230       13019440       13019330       2006
GE0275 13013150       13019440       13019230       2006
GE0276 12812420       12819380       12812520       2006
GE0277 12812520       12819380       12819370       2006
GE0278 12812520       12819370       12812595       2006
GE0279 12811360       12812595       12819370       2006
GE0280 12809010       12809030       12810261       2006
GE0281 12809010       13009160       12809030       2006
GE0282 12809020       13009220       12810261       2006
GE0283 12809020       12810261       12809030       2006
GE0284 13007030       12809020       12809030       2006
GE0285 13007030       12809030       13009160       2006
GE0286 13015090       13019420       13016040       2006
GE0287 13016040       13019420       13016120       2006
GE0288 13015090       13016120       13019420       2006
GE0289 13003150       13009040       13004310       2006
GE0290 13004310       13009040       13009060       2006
GE0291 13003220       13009060       13009040       2006
GE0292 13004310       13009060       13009070       2006
GE0293 13003220       13005560       13009060       2006
GE0294 13005560       13009140       13009060       2006
GE0295 13009060       13009140       13009070       2006
GE0296 13003220       13009040       13009120       2006
GE0297 13003150       13009120       13009040       2006
GE0298 13004200       13004310       13009070       2006
GE0299 13004200       13009070       13005340       2006
GE0300 13005340       13009070       13009140       2006
GE0301 13005340       13009140       13005510       2006
GE0302 13005510       13009140       13005560       2006
GE0303 13005510       13009130       13009380       2006
GE0304 13005340       13005510       13009380       2006
GE0305 13005340       13009380       13006240       2006
GE0306 13006240       13009380       13009130       2006
GE0307 13006240       13009130       13009400       2006
GE0308 13007520       13009400       13009130       2006
GE0309 13006240       13009270       13019280       2006
GE0310 13009030       13019280       13009270       2006
GE0311 13019220       13019310       13019270       2006
GE0312 13009030       13019220       13019270       2006
GE0313 13008440       13019220       13009260       2006
GE0314 13008440       13019310       13019220       2006
GE0315 13011650       13019270       13019310       2006
GE0316 13011650       13019310       13019290       2006
GE0317 13008440       13019290       13019310       2006
GE0318 13008440       13019190       13019290       2006
GE0319 13019160       13019180       13019190       2006
GE0320 13019180       13019290       13019190       2006
GE0321 13011650       13019290       13019180       2006
GE0322 13011650       13019180       13019160       2006
GE0323 13011650       13019160       13011780       2006
GE0324 13011510       13019070       13019010       2006
GE0325 13011510       13012250       13019070       2006
GE0326 13012250       13019020       13019090       2006
GE0327 13012250       13019090       13019070       2006
GE0328 13011260       13019230       13019100       2006
GE0329 13019060       13019100       13019230       2006
GE0330 13011260       13019100       13019060       2006
GE0331 13008120       13009210       13009350       2006
GE0332 13007130       13009350       13009210       2006
GE0333 13007130       13009210       13009200       2006
GE0334 13008120       13009200       13009210       2006
GE0335 13019320       13019330       13019440       2006
GE0336 12811532       13019320       13019440       2006
GE0337 12811532       13010010       13019320       2006
GE0338 13010010       13019330       13019320       2006
GE0339 12812595       12819010       12813270       2006
GE0340 12815260       12819010       13014030       2006
GE0341 12813270       12819010       12815260       2006
GE0342 12817580       13018030       12819430       2006
GE0343 12819090       12819430       13018030       2006
GE0344 13010010       13010110       13019330       2006
GE0345 13010110       13019230       13019330       2006
GE0346 13010110       13019060       13019110       2006
GE0347 13010340       13019030       13019120       2006
GE0348 13019060       13019250       13019120       2006
GE0349 13008200       13019120       13019250       2006
GE0350 13008200       13010340       13019120       2006
GE0351 13011510       13019030       13011650       2006
GE0352 13011510       13011650       13019340       2006
GE0353 13011650       13019020       13019340       2006
GE0354 13012250       13019340       13019020       2006
GE0355 13011510       13019340       13012250       2006
GE0356 13012081       13019370       13013150       2006
GE0357 13013150       13019370       13013250       2006
GE0358 13013150       13014030       13019360       2006
GE0359 13013150       13019360       13019350       2006
GE0360 13013150       13019350       13019440       2006
GE0361 12819400       13019440       13019350       2006
GE0362 12819400       13019350       13019360       2006
GE0363 12812595       13019440       12819400       2006
GE0364 12812595       12819400       12819010       2006
GE0365 12815250       13016040       12819410       2006
GE0366 12819410       13016040       12819420       2006
GE0367 12819410       12819420       12819430       2006
GE0368 12817580       12819430       12819420       2006
GE0369 12817580       12819420       13016040       2006
GE0370 12815250       12819410       12819430       2006
GE0371 12815260       13019210       13015020       2006
GE0372 13015020       13019210       13015090       2006
GE0373 13014150       13015090       13019210       2006
GE0374 13014030       13014150       13019210       2006
GE0375 12815260       13014030       13019210       2006
GE0376 12811360       12819470       12812595       2006
GE0377 12811360       12811532       12819470       2006
GE0378 12812595       12819470       13019440       2006
GE0379 12811532       13019440       12819470       2006
GE0380 13009160       13009180       13009170       2006
GE0381 13007030       13009160       13009170       2006
GE0382 13009150       13009170       13009180       2006
GE0383 13007030       13009170       13009150       2006
GE0384 13007030       13009150       13009190       2006
GE0385 13009150       13009220       13009190       2006
GE0386 12809020       13009190       13009220       2006
GE0387 13007030       13009190       12809020       2006
GE0388 13010110       13019400       13019230       2006
GE0389 13010110       13019110       13019400       2006
GE0390 13019110       13019240       13019400       2006
GE0391 13019230       13019400       13019240       2006
GE0392 13019060       13019230       13019240       2006
GE0393 13019060       13019240       13019110       2006
GE0394 13011260       13019060       13011289       2006
GE0395 13011260       13011289       13019010       2006
GE0396 13011289       13019060       13019050       2006
GE0397 13011289       13019050       13019010       2006
GE0398 13019030       13019050       13019060       2006
GE0399 13011510       13019010       13019050       2006
GE0400 13011510       13019050       13019030       2006
GE0401 13012081       13019080       13019370       2006
GE0402 13013250       13019370       13019080       2006
GE0403 13012081       13019070       13019080       2006
GE0404 13019070       13019090       13019080       2006
GE0405 13013250       13019080       13019380       2006
GE0406 13019020       13019080       13019090       2006
GE0407 13019020       13019380       13019080       2006
GE0408 13013400       13019380       13019020       2006
GE0409 13013250       13019380       13013400       2006
GE0410 13011860       13019390       13010660       2006
GE0411 13008440       13019390       13011860       2006
GE0412 13008520       13010660       13019390       2006
GE0413 13008520       13019390       13009390       2006
GE0414 13008520       13009390       13009300       2006
GE0415 13008440       13009300       13009390       2006
GE0416 13008440       13009390       13019390       2006
GE0417 13009310       13009340       13009320       2006
GE0418 13007520       13009320       13009340       2006
GE0419 13007570       13009340       13009310       2006
GE0420 13007520       13009340       13007570       2006
GE0421 13007520       13007570       13009250       2006
GE0422 13007570       13009020       13009250       2006
GE0423 13007520       13009250       13009400       2006
GE0424 13009020       13009400       13009250       2006
GE0425 13009000       13009010       13009050       2006
GE0426 13009010       13003220       13009050       2006
GE0427 13009000       13009050       13009120       2006
GE0428 13003220       13009120       13009050       2006
GE0429 12812420       12819460       12819380       2006
GE0430 12819060       12819380       12819460       2006
GE0431 12811170       12819460       12812420       2006
GE0432 12811170       12819060       12819460       2006
GE0433 12810000       12810140       12819000       2006
GE0434 12810000       12819050       12810140       2006
GE0435 12810140       12810080       12819000       2006
GE0436 12810140       12819050       12810080       2006
GE0437 13009030       13019300       13019430       2006
GE0438 13009030       13011650       13019300       2006
GE0439 13011650       13019430       13019300       2006
GE0440 13009030       13009280       13019220       2006
GE0441 13009020       13009280       13009030       2006
GE0442 13009020       13009260       13009280       2006
GE0443 13009260       13019220       13009280       2006
GE0444 13019160       13019190       13019170       2006
GE0445 13011780       13019170       13019190       2006
GE0446 13011780       13019160       13019170       2006
GE0447 13005510       13009330       13009130       2006
GE0448 13007520       13009130       13009330       2006
GE0449 13007520       13009330       13009320       2006
GE0450 13005510       13009320       13009330       2006
GE0451 13005560       13009100       13006470       2006
GE0452 13004510       13006470       13009100       2006
GE0453 13004470       13004510       13009100       2006
GE0454 13004470       13009100       13005560       2006
GE0455 12819390       12819400       13019360       2006
GE0456 12819010       12819400       12819390       2006
GE0457 12819010       12819390       13014030       2006
GE0458 12819390       13019360       13014030       2006
GE0459 12811360       12819450       12819060       2006
GE0460 12811360       12819370       12819450       2006
GE0461 12819370       12819380       12819450       2006
GE0462 12819060       12819450       12819380       2006
GE0463 13015090       13016040       13019410       2006
GE0464 13015020       13019410       13016040       2006
GE0465 13015020       13015090       13019410       2006
GE0466 13015090       13019130       13016120       2006
GE0467 13015090       13019140       13019130       2006
GE0468 13016120       13019130       13019140       2006
GE0469 12815250       12819440       12819090       2006
GE0470 12815250       12819430       12819440       2006
GE0471 12819090       12819440       12819430       2006
GE0472 13005260       13009230       13009240       2006
GE0473 13005130       13009230       13005260       2006
GE0474 13005130       13009240       13009230       2006
GE0475 13019450       13019060       13019120       2006
GE0476 13019450       13019120       13019030       2006
GE0477 13019450       13019030       13019060       2006
GE0478 12812420       12819058       12819100       2006
GE0479 12815030       12819195       12819046       2006
GL0001 11334120       11335220       11336250       2006
GL0002 11335220       11335290       11336250       2006
GL0003 11335220       11334340       11335290       2006
GL0004 11335290       11334340       11536030       2006
GL0005 11335290       11536030       11337360       2006
GL0006 11337360       11536030       11537010       2006
GL0007 11336250       11335290       11337360       2006
GL0008 11336250       11337360       11338380       2006
GL0009 11339000       11337360       11338500       2006
GL0010 11338500       11337360       11537010       2006
GL0011 11338500       11540050       11340450       2006
GL0012 11339000       11338500       11340450       2006
GL0013 11339000       11340450       11349000       2006
GL0014 11342372       11338380       11349000       2006
GL0015 11342372       11342400       11343360       2006
GL0016 11342400       11342540       11343360       2006
GL0017 11343360       11342540       11544030       2006
GL0018 11342540       11540180       11544030       2006
GL0019 11540050       11540180       11342540       2006
GL0020 11340450       11540050       11342540       2006
GL0021 11338500       11538110       11540050       2006
GL0022 11537010       11538110       11338500       2006
GL0023 11537010       11537100       11538110       2006
GL0024 11536030       11537100       11537010       2006
GL0025 11334340       11535070       11536030       2006
GL0026 11334340       11533100       11535070       2006
GL0027 11535070       11533100       11533150       2006
GL0028 11535070       11533150       11535200       2006
GL0029 11535070       11535200       11537370       2006
GL0030 11537160       11535070       11537370       2006
GL0031 11535070       11537160       11537100       2006
GL0032 11535070       11537100       11536030       2006
GL0033 11537100       11537160       11540180       2006
GL0034 11538110       11537100       11540180       2006
GL0035 11540050       11538110       11540180       2006
GL0036 11544030       11540180       11544090       2006
GL0037 11544090       11540180       11538350       2006
GL0038 11545090       11538350       11540290       2006
GL0039 11540180       11537000       11538350       2006
GL0040 11537160       11537000       11540180       2006
GL0041 11537160       11537370       11537000       2006
GL0042 11537000       11537370       11538370       2006
GL0043 11537370       11535200       11538370       2006
GL0044 11537000       11539000       11538350       2006
GL0045 11537000       11538370       11539000       2006
GL0046 11538370       11535200       11738040       2006
GL0047 11535200       11736080       11738040       2006
GL0048 11535200       11733030       11736080       2006
GL0049 11533150       11733030       11535200       2006
GL0050 11533150       11532270       11733030       2006
GL0051 11532270       11533150       11533100       2006
GL0052 11538370       11738040       11538620       2006
GL0053 11538370       11538620       11539000       2006
GL0054 11539000       11540290       11538350       2006
GL0055 11539000       11538620       11540290       2006
GL0056 11538620       11540350       11540290       2006
GL0057 11538620       11738040       11540350       2006
GL0058 11540290       11540350       11741010       2006
GL0059 11545090       11540290       11741010       2006
GL0060 11545090       11549000       11743060       2006
GL0061 11545090       11743060       11749000       2006
GL0062 11741010       11743200       11743060       2006
GL0063 11741010       11740110       11743200       2006
GL0064 11540350       11738040       11741010       2006
GL0065 11738040       11736340       11741010       2006
GL0066 11736080       11736340       11738040       2006
GL0067 11733030       11736330       11736080       2006
GL0068 11733030       11733150       11735260       2006
GL0069 11733030       11735260       11736330       2006
GL0070 11736330       11741210       11736340       2006
GL0071 11736340       11741210       11740110       2006
GL0072 11740110       11741210       11743200       2006
GL0073 11743280       11741210       11743310       2006
GL0074 11743200       11743280       11743310       2006
GL0075 11749000       11743200       11743310       2006
GL0076 11743060       11743200       11749000       2006
GL0077 11743310       11746100       11749000       2006
GL0078 11545090       11749000       11746100       2006
GL0079 11544090       11538350       11545090       2006
GL0080 11743310       11942020       11746100       2006
GL0081 11743310       11741210       11942020       2006
GL0082 11741210       11941070       11942020       2006
GL0083 11935050       11941070       11741210       2006
GL0084 11935050       11741210       11736330       2006
GL0085 11735260       11935050       11736330       2006
GL0086 11733150       11935050       11735260       2006
GL0087 11930000       11931160       11935050       2006
GL0088 11935050       11931160       11934190       2006
GL0089 11934190       11936150       11935050       2006
GL0090 11935050       11936150       11940080       2006
GL0091 11940080       11941070       11935050       2006
GL0092 11736080       11736330       11736340       2006
GL0093 11340450       11342540       11349000       2006
GL0094 11741010       11736340       11740110       2006
GL0095 11743200       11741210       11743280       2006
GL0096 11342372       11349000       11342400       2006
GL0097 11349000       11342540       11342400       2006
GL0098 11338380       11339000       11349000       2006
GL0099 11338380       11337360       11339000       2006
GL0100 11545090       11741010       11549000       2006
GL0101 11741010       11743060       11549000       2006
GR0001 11556350       11557240       11559040       2006
GR0002 11556390       11556350       11559040       2006
GR0003 11557190       11559040       11557240       2006
GR0004 11556350       11556390       11557290       2006
GR0005 11556350       11557290       11557240       2006
GR0006 11556390       11557350       11557290       2006
GR0007 11556390       11557640       11557350       2006
GR0008 11556390       11559040       11559020       2006
GR0009 11557190       11558110       11569040       2006
GR0010 11557240       11557290       11558110       2006
GR0011 11557240       11558110       11557190       2006
GR0012 11557290       11557350       11558190       2006
GR0013 11557290       11558190       11558110       2006
GR0014 11557350       11558270       11558190       2006
GR0015 11557640       11558270       11557350       2006
GR0016 11557640       11558350       11558270       2006
GR0017 11558110       11558190       11569040       2006
GR0018 11569040       11558190       11560090       2006
GR0019 11558190       11560180       11560090       2006
GR0020 11558190       11560220       11560180       2006
GR0021 11558270       11558350       11569010       2006
GR0022 11558270       11560220       11558190       2006
GR0023 11558270       11569010       11560220       2006
GR0024 11558350       11559010       11569010       2006
GR0025 11559010       11760020       11569010       2006
GR0026 11559010       11760150       11760020       2006
GR0027 11562060       11569040       11560090       2006
GR0028 11560090       11561070       11562080       2006
GR0029 11560090       11561110       11561070       2006
GR0030 11562060       11560090       11562080       2006
GR0031 11560180       11561110       11560090       2006
GR0032 11560220       11561110       11560180       2006
GR0033 11560220       11561150       11561110       2006
GR0034 11560220       11569010       11561150       2006
GR0035 11561070       11561110       11562120       2006
GR0036 11561110       11562180       11562120       2006
GR0037 11561150       11562180       11561110       2006
GR0038 11562060       11562080       11564060       2006
GR0039 11562060       11564020       11569030       2006
GR0040 11562060       11564060       11564020       2006
GR0041 11562080       11561070       11562120       2006
GR0042 11562080       11562120       11564060       2006
GR0043 11562120       11562180       11564060       2006
GR0044 11562180       11563130       11564060       2006
GR0045 11562240       11563130       11562180       2006
GR0046 11562240       11763020       11563130       2006
GR0047 11562240       11769040       11763020       2006
GR0048 11563130       11564170       11564060       2006
GR0049 11563130       11763020       11564170       2006
GR0050 11564060       11565140       11569020       2006
GR0051 11564060       11566050       11569030       2006
GR0052 11564060       11569020       11566050       2006
GR0053 11564060       11569030       11564020       2006
GR0054 11564170       11564190       11565140       2006
GR0055 11564170       11565140       11564060       2006
GR0056 11564190       11764060       11765020       2006
GR0057 11564190       11765020       11565140       2006
GR0058 11565140       11765020       11766020       2006
GR0059 11565140       11766020       11569020       2006
GR0060 11566050       11567020       11569030       2006
GR0061 11566050       11567070       11567020       2006
GR0062 11567020       11571030       11572020       2006
GR0063 11567020       11572020       11579010       2006
GR0064 11567070       11568090       11571030       2006
GR0065 11567070       11571030       11567020       2006
GR0066 11568090       11570080       11571030       2006
GR0067 11568090       11770080       11570080       2006
GR0068 11569010       11562180       11561150       2006
GR0069 11569010       11562240       11562180       2006
GR0070 11569010       11760020       11762040       2006
GR0071 11569010       11762040       11562240       2006
GR0072 11569020       11567070       11566050       2006
GR0073 11569020       11766020       11567070       2006
GR0074 11569030       11567020       11579010       2006
GR0075 11570080       11572020       11571030       2006
GR0076 11570080       11771010       11572020       2006
GR0077 11572020       11573100       11579020       2006
GR0078 11572020       11579020       11579010       2006
GR0079 11573100       11773040       11774010       2006
GR0080 11573100       11774010       11579020       2006
GR0081 11594010       11595060       11596060       2006
GR0082 11594010       11596060       11599020       2006
GR0083 11594020       11594010       11599010       2006
GR0084 11594020       11595060       11594010       2006
GR0085 11594020       11795090       11796100       2006
GR0086 11594020       11796100       11595060       2006
GR0087 11595060       11796100       11596060       2006
GR0088 11596060       11797010       11597010       2006
GR0089 11599010       11594010       11599020       2006
GR0090 11599020       11596060       11597010       2006
GR0091 11746100       11942020       11946070       2006
GR0092 11746100       11946070       11747130       2006
GR0093 11747130       11946070       11947070       2006
GR0094 11747130       11947070       11948010       2006
GR0095 11747130       11948010       11751190       2006
GR0096 11751190       11950060       11952040       2006
GR0097 11751190       11952040       11754180       2006
GR0098 11754180       11953090       11955020       2006
GR0099 11754180       11955020       11756261       2006
GR0100 11756261       11757400       11757310       2006
GR0101 11756261       11955020       11757400       2006
GR0102 11757160       11757280       11758190       2006
GR0103 11757160       11758190       11759020       2006
GR0104 11757160       11759020       11758090       2006
GR0105 11757260       11757310       11758180       2006
GR0106 11757280       11756261       11757310       2006
GR0107 11757280       11757260       11758190       2006
GR0108 11757280       11757310       11757260       2006
GR0109 11757310       11757400       11759010       2006
GR0110 11757310       11758370       11760480       2006
GR0111 11757310       11759010       11758370       2006
GR0112 11757400       11956080       11957070       2006
GR0113 11757400       11957070       11759010       2006
GR0114 11758090       11760150       11559010       2006
GR0115 11758180       11757310       11760480       2006
GR0116 11758180       11760480       11769060       2006
GR0117 11758180       11769060       11761290       2006
GR0118 11758190       11757260       11758180       2006
GR0119 11758370       11759010       11769050       2006
GR0120 11758370       11769050       11760480       2006
GR0121 11759010       11957070       11959010       2006
GR0122 11759010       11959010       11769050       2006
GR0123 11759020       11758180       11760150       2006
GR0124 11759020       11758190       11758180       2006
GR0125 11759020       11760150       11758090       2006
GR0126 11760020       11760150       11762040       2006
GR0127 11760150       11758180       11761290       2006
GR0128 11760150       11761290       11762040       2006
GR0129 11760480       11960030       11761490       2006
GR0130 11761290       11762220       11762170       2006
GR0131 11761290       11762280       11762220       2006
GR0132 11761490       11969050       11762280       2006
GR0133 11762040       11761290       11762170       2006
GR0134 11762040       11763090       11769040       2006
GR0135 11762040       11769010       11763090       2006
GR0136 11762040       11769040       11562240       2006
GR0137 11762170       11762220       11763230       2006
GR0138 11762170       11763230       11769010       2006
GR0139 11762170       11769010       11762040       2006
GR0140 11762220       11763300       11763230       2006
GR0141 11762280       11763300       11762220       2006
GR0142 11762280       11769080       11763300       2006
GR0143 11762280       11969050       11769080       2006
GR0144 11763020       11564190       11564170       2006
GR0145 11763020       11764060       11564190       2006
GR0146 11763090       11764060       11763020       2006
GR0147 11763090       11769020       11764060       2006
GR0148 11763090       11769070       11769020       2006
GR0149 11763230       11763280       11765280       2006
GR0150 11763230       11765210       11769070       2006
GR0151 11763230       11765280       11765210       2006
GR0152 11763280       11764330       11765280       2006
GR0153 11763300       11763280       11763230       2006
GR0154 11763300       11769080       11763280       2006
GR0155 11769080       11764380       11763280       2006
